ID,TAXONOMY,IS_HCP
56609,207,0
79746,207,0
10980,207,0
42472,207,0
71812,50,1
64641,207,0
42315,207,0
24723,207,0
3144,143,1
32463,48,1
89546,207,0
112125,207,0
51235,33,1
106789,207,0
109209,207,0
50312,207,0
100929,207,1
105690,149,1
59663,143,1
24592,207,0
65185,143,1
69109,207,0
66590,207,0
59384,50,1
104924,149,1
97287,143,1
67006,207,0
55973,207,0
74044,207,0
38647,207,0
41916,207,0
91917,56,1
30849,207,0
109561,207,0
51621,207,0
74601,207,0
90576,207,0
100428,33,1
1265,207,0
102386,207,0
39944,207,0
109663,207,0
73294,207,0
59102,207,0
34138,207,0
19740,207,0
65725,207,0
96736,207,0
36824,149,1
25133,207,0
107230,149,1
33258,145,1
67672,149,1
6097,207,0
59319,207,0
66504,207,0
20998,207,0
110020,207,0
44418,149,1
30616,207,0
94957,207,0
80179,110,1
67859,110,1
107909,207,0
26322,207,0
23911,207,0
114230,207,0
42025,68,1
96536,60,1
3449,207,0
27751,207,0
38514,149,1
25644,43,1
54181,207,0
108415,183,1
31811,207,0
62677,207,0
97436,207,0
51958,207,0
18083,207,0
109480,143,1
56540,207,0
54311,145,1
76850,207,1
67209,207,0
100100,207,0
36802,207,0
111346,207,0
37174,207,0
88651,207,0
12142,207,0
114840,207,0
112800,207,0
69537,207,0
54871,143,1
6176,207,0
48135,207,0
37691,207,0
91196,207,0
92005,207,0
61231,207,0
34373,46,1
108425,207,0
80404,207,0
47299,207,0
36648,143,1
72782,76,1
66869,207,0
99684,207,0
28873,207,0
27831,207,0
14868,207,1
17344,43,1
2108,207,0
72047,149,1
98707,63,1
35343,207,0
87793,207,0
39630,207,0
39646,207,0
48507,207,0
61907,143,1
54625,207,0
15681,33,1
111967,207,0
78737,207,0
60956,50,1
25881,207,0
104138,207,0
48538,207,0
28094,43,1
68102,43,1
18591,43,1
30200,207,0
79335,207,0
63317,143,1
63447,207,0
64188,43,1
97862,207,0
65783,207,0
49307,143,1
63893,149,1
71450,207,0
3539,207,0
34393,207,0
9230,207,0
73067,207,0
29840,207,0
25618,207,0
48232,207,0
75890,149,1
10544,207,0
66405,43,1
27638,86,1
13725,207,0
62706,207,0
16573,149,1
35146,143,1
13774,64,1
84211,207,0
86286,207,1
105598,149,1
68663,207,0
36938,207,0
21085,50,1
72959,50,1
105782,207,0
47848,207,0
63353,207,0
93799,147,1
25596,207,0
32240,207,0
90706,207,0
21410,207,1
11886,76,1
65113,149,1
96794,18,1
67532,207,0
94853,50,1
27368,207,0
76608,207,0
78490,207,0
75167,50,1
89987,50,1
79640,207,0
39113,207,0
52569,207,0
36611,207,0
59091,207,0
103506,69,1
11222,207,0
8129,149,1
43405,207,0
86207,207,0
108699,149,1
99906,149,1
8891,207,1
114390,207,1
57808,207,0
98955,207,0
81173,207,0
79517,207,0
84158,207,0
1479,207,0
112811,149,1
111804,207,0
14558,207,0
62356,143,1
39133,50,1
67722,207,0
101055,207,0
55779,207,0
51982,60,1
34908,207,0
55977,207,0
27092,144,1
68912,207,0
111906,50,1
13258,207,0
108213,207,0
107161,207,1
76106,207,0
7063,66,1
72371,207,0
108487,151,1
88951,149,1
15725,207,0
34895,207,0
73814,207,0
22468,207,0
16618,143,1
65375,76,1
40156,207,0
2984,207,0
39323,207,0
84815,207,0
16200,50,1
34192,207,0
1040,207,0
64537,207,0
75185,207,0
10483,43,1
67596,207,0
81134,207,0
104819,207,0
23163,43,1
49066,15,1
36873,149,1
42282,131,1
86497,50,1
105589,207,0
108499,149,1
9789,207,0
89077,143,1
26842,207,1
98027,207,0
110242,143,1
19119,207,0
57737,207,0
114342,207,0
37536,112,1
107901,143,1
18480,207,0
108505,143,1
28887,207,0
51205,207,0
61177,207,0
39069,121,1
48926,43,1
111284,207,0
3784,43,1
95778,207,0
30326,207,0
8113,207,0
56750,207,0
100511,207,0
70833,207,0
75585,207,0
52337,207,0
114571,207,0
43782,207,0
68865,207,0
38287,60,1
9954,61,1
54856,31,1
50383,207,0
67830,207,0
84474,207,0
64278,207,0
62348,207,0
105992,149,1
114812,37,1
92368,207,0
94044,207,0
88702,143,1
18981,207,0
96610,207,0
23776,207,0
93364,207,0
45711,43,1
74177,143,1
77177,207,0
110303,207,0
31264,207,0
19276,207,0
86277,207,0
51370,112,1
47013,50,1
94380,207,0
23590,50,1
38754,207,0
6138,207,0
42494,207,0
113066,207,0
106211,207,0
83651,149,1
17541,207,0
34944,207,0
111239,207,0
83378,149,1
41720,207,0
13601,149,1
64554,207,0
44704,50,1
22350,143,1
2231,207,0
102870,207,0
57057,50,1
72596,43,1
109328,207,0
103831,207,0
62635,207,0
76876,207,0
29997,207,0
34918,207,0
68575,207,0
50559,207,0
91484,207,0
46194,207,0
22828,207,0
83808,207,0
87346,207,0
97155,207,0
70134,207,0
18352,207,0
3272,207,0
26912,207,0
75060,149,1
40903,207,0
43658,207,0
50243,207,0
78862,207,0
74586,207,0
46399,143,1
65293,207,0
68978,207,0
74783,207,0
66086,207,0
15557,207,0
22600,207,0
3440,207,0
99938,207,1
30728,207,0
68035,207,0
55426,207,0
21290,207,0
35051,207,0
93363,207,0
10925,207,0
33061,43,1
114538,207,1
85040,207,0
35241,207,0
26198,207,0
5473,207,0
61213,207,0
6429,207,0
102259,207,0
106765,207,0
12658,207,0
66973,207,0
34200,207,0
18165,207,0
49012,143,1
2541,207,0
76008,207,0
65379,207,0
58899,207,0
26028,207,0
17482,207,0
34752,207,0
89313,207,0
77371,207,0
112846,207,0
21490,112,1
31115,56,1
86198,149,1
82250,149,1
41975,143,1
31669,50,1
33232,207,0
67483,207,0
65246,207,0
96634,207,0
68141,207,0
38264,66,1
76000,207,0
52298,43,1
11117,43,1
84660,149,1
72329,207,0
90833,207,0
37431,207,0
34318,207,0
70012,207,0
39270,152,1
24780,207,0
110237,43,1
2571,207,0
110878,149,1
110767,207,0
80632,207,0
49079,207,0
11707,207,0
90283,207,0
113999,182,1
77274,206,1
62882,33,1
57603,207,0
47338,207,0
90911,207,0
104934,31,1
39523,207,0
16997,207,0
106637,207,0
98104,151,1
65228,207,0
94986,143,1
104218,207,0
53556,207,0
86574,149,1
100652,207,0
3328,207,0
21547,149,1
53578,207,0
49797,137,1
89461,189,1
109104,207,0
34782,143,1
33983,149,1
44967,207,0
50790,41,1
60717,207,0
113906,207,0
2092,207,0
60796,207,0
111499,207,0
29741,207,0
56126,79,1
76736,207,0
15786,207,0
3437,207,0
85140,43,1
38043,60,1
31171,207,0
13073,207,0
15087,207,0
87511,207,0
26098,207,0
21788,149,1
68893,207,0
82852,76,1
11780,207,0
35094,207,0
13495,50,1
7696,207,0
103182,207,0
85806,143,1
104212,207,0
96369,112,1
56140,207,0
68125,207,0
113197,207,0
93238,207,0
40793,207,0
95323,207,1
3736,207,0
96778,143,1
53882,143,1
67503,207,0
71490,149,1
79832,207,0
75037,149,1
22398,73,1
61344,207,0
25403,207,0
28613,207,0
42011,149,1
45225,207,0
39376,43,1
12251,207,0
62741,207,0
6909,207,0
14701,207,0
106415,50,1
19925,207,0
3324,207,0
47878,207,0
24588,207,0
23401,207,0
76895,43,1
109744,143,1
112738,43,1
27158,207,0
49256,149,1
36909,207,0
7220,207,0
79297,207,0
25866,149,1
34965,69,1
11121,207,0
46554,207,0
108086,50,1
43639,207,0
46043,207,0
67451,207,0
94946,207,0
23351,151,1
32692,207,0
24842,151,1
67192,207,0
24828,207,0
32339,149,1
58020,207,0
64234,207,0
78152,207,0
76403,207,0
39202,207,0
113128,207,0
90511,207,0
17350,207,0
26669,143,1
32809,207,0
99703,207,0
48184,207,1
12427,207,0
104416,207,0
98713,207,0
105699,149,1
50786,207,0
113396,143,1
55090,207,0
87111,143,1
79049,143,1
49328,207,0
89245,143,1
45597,149,1
87581,207,0
72435,185,1
112956,207,0
69069,207,0
11870,207,0
60853,207,0
73734,207,0
37207,207,0
8963,207,1
14507,60,1
73170,207,0
113531,207,0
107003,149,1
29575,207,0
7049,207,0
16045,149,1
80343,207,0
46219,207,0
2638,207,0
7072,207,0
87279,207,0
79893,207,0
21832,207,0
60240,207,0
13425,50,1
50144,207,0
96906,207,0
71925,207,0
15737,50,1
33453,149,1
13932,127,1
103836,50,1
43990,207,0
78391,207,0
39338,207,0
113205,207,0
70572,207,0
60447,207,0
62044,207,0
19513,207,0
5538,207,0
25805,207,0
72936,207,0
21749,207,0
109993,207,0
91346,149,1
42957,207,0
70034,143,1
100106,207,0
7937,207,0
2861,207,0
96099,143,1
81724,149,1
92506,207,0
33490,207,0
111826,207,0
88519,207,0
52367,207,0
49553,207,0
55578,207,0
45832,207,0
106280,50,1
24758,207,0
62810,207,0
74328,207,0
91886,207,0
24315,207,0
49551,207,0
1594,207,0
71463,149,1
94845,149,1
39638,207,0
65242,149,1
104026,143,1
68091,207,0
79449,207,0
29176,207,0
58580,207,0
72502,207,0
93985,207,0
67218,149,1
66029,149,1
61341,207,0
15186,207,0
74892,143,1
27923,207,0
19968,207,0
61791,207,0
78809,43,1
46860,149,1
12864,207,0
49864,207,0
20625,143,1
87057,207,0
112407,207,0
9243,207,0
97208,207,0
54613,43,1
105549,207,0
76263,207,0
72123,207,0
31687,207,0
58524,149,1
90240,207,0
9602,207,0
52055,207,0
64556,207,0
53965,207,0
77917,143,1
28919,207,0
73954,207,0
54087,149,1
43860,207,0
109461,207,0
64845,207,0
21633,207,0
38092,207,0
58433,207,0
18170,207,0
20067,207,0
57947,207,0
13169,207,0
86472,207,0
60615,149,1
36078,207,0
2642,207,0
70566,112,1
60260,112,1
21929,160,1
5081,207,0
45833,207,0
91272,207,0
78054,207,0
12688,207,0
83511,207,0
74776,149,1
105491,207,0
93841,207,0
63731,18,1
73239,207,0
55277,207,0
49484,207,0
6211,207,0
38938,207,0
23985,37,1
107314,143,1
38062,207,0
29502,207,0
89972,207,0
14122,207,0
90291,207,0
77188,207,0
56364,207,0
77644,207,0
91230,207,0
62852,207,0
84820,207,0
27125,207,0
63270,207,0
8216,207,0
57511,43,1
111708,151,1
84526,149,1
39537,43,1
16111,207,0
5614,207,0
18525,207,0
62443,207,0
77989,206,1
112523,207,0
84227,207,0
86799,207,0
7204,149,1
87166,76,1
90939,149,1
38990,207,0
106871,207,0
15957,207,0
44384,207,0
2939,207,0
55989,207,0
5549,207,0
93871,182,1
54349,207,0
113869,207,0
14142,207,0
105757,149,1
23256,207,0
54109,207,0
10668,207,0
98338,207,0
27356,207,0
95478,207,1
64063,207,0
44638,207,0
79541,207,0
49384,207,0
32777,207,0
53751,143,1
25007,207,0
102590,207,0
2719,207,0
57842,149,1
87768,207,0
74981,207,0
105072,207,0
4055,43,1
19270,207,0
57830,207,0
73980,207,0
76571,207,0
110267,207,0
74869,50,1
65800,207,0
66508,207,0
95902,207,0
27140,156,1
57316,207,0
69801,37,1
69672,207,0
111198,187,1
110710,207,0
81079,207,0
10926,149,1
90742,207,0
17668,143,1
56073,207,0
89725,207,0
45245,207,0
96758,207,0
54523,79,1
97907,143,1
63092,207,0
50282,207,0
37826,207,0
45572,207,0
7314,207,0
65073,207,0
61105,149,1
11155,207,0
7816,207,0
73082,207,0
60206,143,1
28843,50,1
20305,207,0
74935,170,1
81509,149,1
89966,207,0
98992,149,1
48423,207,0
72074,143,1
39832,207,0
94006,149,1
45069,207,0
11325,143,1
71521,207,0
98370,207,0
23769,207,0
3373,207,0
79447,143,1
42869,207,0
43533,207,0
10457,207,0
22504,207,0
4916,207,0
17843,207,0
61869,207,0
105881,143,1
34047,207,0
60675,43,1
60125,76,1
110718,143,1
90932,207,0
52937,207,0
26789,207,0
22886,207,0
40318,60,1
11086,207,0
26145,207,0
14660,207,0
3212,207,0
104162,207,0
76300,207,0
95552,207,0
3392,207,0
4819,207,0
65254,70,1
109919,207,0
95501,207,0
6182,207,0
64938,207,0
65646,207,0
89405,207,0
15882,207,0
103119,207,0
40202,207,0
53662,143,1
4512,207,0
14974,143,1
74033,207,0
51160,207,0
72966,207,0
46836,207,0
39544,151,1
84243,68,1
30694,207,0
61026,207,0
105386,207,0
83461,207,0
14847,112,1
49807,207,0
61894,143,1
32361,207,0
35223,207,0
36697,207,0
40931,207,0
20175,207,0
89929,50,1
110140,207,0
68181,207,0
83462,207,0
14810,207,0
93124,207,0
9704,207,0
27323,189,1
14621,149,1
47582,43,1
79958,207,0
49266,149,1
88885,207,0
50579,207,0
26406,143,1
70825,137,1
39912,207,0
69673,207,0
98899,207,0
56360,207,0
49770,161,1
61669,207,0
84832,143,1
41055,145,1
71017,207,0
62240,207,0
36625,69,1
33018,50,1
30777,207,0
18064,207,0
27421,207,0
7335,207,0
17019,207,0
40615,207,0
71861,207,0
49372,207,0
44215,50,1
107403,207,0
58724,207,0
95168,207,0
3634,207,0
11971,160,1
74732,207,0
53974,149,1
82143,207,0
110247,207,0
5051,172,1
45822,207,0
60284,207,0
43376,207,0
8634,207,0
72680,207,0
23896,207,0
77325,207,0
52859,207,0
74868,43,1
52362,149,1
53400,153,1
83141,207,0
20578,143,1
80189,207,0
105399,43,1
82196,207,0
97669,25,1
52917,207,0
93931,50,1
65751,207,0
13910,64,1
70798,207,0
99279,149,1
7092,207,0
41103,207,0
8933,143,1
111287,207,0
66679,207,0
58659,207,0
104352,207,0
10510,43,1
82276,207,0
35565,207,0
27292,207,0
66971,207,0
58167,149,1
89473,207,0
99943,43,1
42302,207,0
41773,207,0
71941,43,1
1506,207,0
34963,207,0
31875,207,0
9942,207,0
20904,207,0
22508,207,0
74001,207,0
25264,207,0
74161,207,0
58516,207,0
67370,207,0
26970,145,1
80903,207,0
109276,207,0
109580,207,0
12923,149,1
23570,207,0
5912,207,0
16246,149,1
3708,50,1
19957,46,1
76107,207,0
4677,207,0
110936,207,0
39728,43,1
93825,207,0
3286,207,0
54168,207,0
58647,207,0
114639,43,1
96497,207,0
56744,207,0
34149,50,1
71746,207,0
7668,207,0
8096,207,0
54963,207,0
92841,149,1
15533,207,0
49966,33,1
73867,207,0
36509,207,0
25070,143,1
23664,207,0
110895,207,0
102341,149,1
45643,50,1
15705,207,0
18806,207,0
58075,207,0
95651,149,1
43150,207,0
16276,207,0
45952,207,0
69119,207,0
101275,207,0
65804,207,0
101760,143,1
39651,144,1
77415,207,0
21997,207,0
14822,143,1
35339,207,0
107201,43,1
65338,43,1
26232,207,0
34599,143,1
59004,207,0
69083,207,0
35103,207,0
66087,50,1
34202,207,0
36459,207,0
23365,207,0
87658,161,1
57220,143,1
91821,207,0
77307,207,0
86853,207,0
71513,43,1
24691,207,0
94675,207,0
57200,207,0
102812,207,0
6549,207,0
47496,207,0
47062,207,0
110651,207,0
27335,143,1
56606,207,0
64342,207,0
47067,207,0
88390,207,0
91404,207,0
59894,143,1
4558,207,0
54513,207,0
24153,207,0
87506,207,0
7819,207,0
23352,207,0
31849,207,0
93295,207,0
19309,207,0
53494,207,0
27457,207,0
80728,207,0
87587,207,0
86182,207,0
98914,207,0
56276,207,0
81237,207,1
113635,207,0
89050,207,0
113253,149,1
99713,207,0
30057,207,0
94503,207,0
32728,207,0
84757,207,0
71852,207,0
74026,207,0
54687,207,0
62731,207,0
12363,149,1
93071,207,0
11814,207,0
80420,43,1
22757,143,1
42319,207,0
66860,207,0
26149,207,0
91570,207,0
30691,207,0
23495,207,0
23310,207,0
74616,87,1
25379,207,0
80228,207,0
31648,207,0
66903,50,1
26083,207,0
86168,207,0
55751,207,0
16757,50,1
113613,207,0
5130,207,0
47886,207,0
102872,207,0
54276,60,1
106216,207,0
57192,207,0
32487,207,0
24755,207,0
16273,149,1
99565,207,0
37999,207,0
77595,207,0
108460,207,0
26141,43,1
103396,43,1
83784,207,0
35616,143,1
97582,207,0
64674,207,0
67365,207,0
22070,143,1
104388,207,0
49075,43,1
66332,149,1
81501,207,0
15791,182,1
17294,207,0
3695,43,1
50907,207,0
85155,207,0
94873,207,0
52253,207,0
35900,207,0
40546,207,0
50436,149,1
73879,207,0
5897,207,0
106889,143,1
99177,207,0
70371,207,0
53676,207,0
12559,207,0
101980,207,0
73939,207,0
97883,207,0
66993,207,0
102214,207,0
33907,207,0
101713,207,0
91115,151,1
25964,30,1
10275,207,0
89976,149,1
106760,207,0
43336,50,1
62327,50,1
105640,207,0
7756,207,0
25789,207,0
17633,207,0
95260,207,0
57167,207,0
79590,207,0
78205,207,0
20483,50,1
99306,143,1
64030,207,0
79217,149,1
110333,207,0
106431,185,1
91892,149,1
34986,207,0
57689,207,0
103659,207,0
13899,207,0
20784,207,1
25574,64,1
38738,207,0
114050,56,1
86326,207,0
30309,207,0
83431,143,1
7598,207,0
62803,207,0
96248,207,0
21357,143,1
19822,207,0
77405,207,0
29589,207,0
103480,207,0
4805,207,0
24281,207,0
50911,207,0
5852,207,1
35948,143,1
32736,207,0
36182,207,0
75107,207,0
46031,207,0
107171,207,0
85916,182,1
68725,149,1
1743,207,0
76515,207,0
63761,207,0
34888,207,0
48213,207,0
104396,207,0
84773,207,1
94781,207,0
71304,207,0
24844,207,0
90570,207,0
57182,207,0
42792,207,0
14088,207,0
71263,56,1
29962,207,0
29110,207,0
66188,207,0
49174,207,0
70925,62,1
55788,207,0
87905,143,1
59541,207,0
101623,207,0
20166,207,0
44894,207,0
52977,118,1
78841,207,0
101119,207,0
60024,207,0
20219,143,1
10791,207,0
8396,207,0
90514,207,0
96484,149,1
3543,207,0
23429,207,0
15766,43,1
109193,207,0
72004,207,0
105303,207,0
45382,149,1
106515,64,1
49733,207,0
101487,207,0
89433,207,0
30490,207,0
89009,207,0
11724,207,0
33958,207,0
64072,43,1
1963,207,0
75457,207,0
98043,207,0
58457,207,0
70842,66,1
97889,207,0
61763,207,0
102659,143,1
20205,207,0
6617,207,0
93587,207,0
50025,207,0
54108,207,0
72518,207,0
66280,207,0
15520,207,0
80925,207,0
51742,207,0
92024,149,1
19186,207,0
63057,151,1
106555,207,0
107264,207,0
25057,207,0
33326,207,0
80649,207,0
92542,207,0
54574,207,0
110068,207,0
108860,207,0
14236,207,0
65716,207,0
24871,207,0
45594,207,0
96514,207,0
70076,207,0
82382,207,0
15001,207,0
71216,207,0
95070,207,0
54960,207,0
54662,143,1
37575,143,1
61279,207,0
94500,70,1
40495,143,1
97754,207,0
56973,207,0
33366,207,0
33542,207,0
13735,207,0
99671,207,0
36531,207,0
74146,207,0
89952,50,1
49468,207,0
111833,43,1
109064,207,0
25836,149,1
71522,207,0
49593,207,0
64083,207,0
77452,207,0
2875,207,0
79725,207,0
57091,157,1
13075,207,0
54164,207,0
109642,207,0
61918,207,0
70965,43,1
57695,207,0
11027,43,1
35835,43,1
48700,207,0
65979,207,0
7149,207,0
95216,207,0
9548,207,0
69903,207,0
106373,207,0
30451,207,0
17354,207,0
55619,207,0
27654,207,1
110874,207,0
76905,143,1
63840,207,0
49187,207,0
63451,149,1
84136,207,0
32241,207,0
62428,207,0
105281,207,0
16703,207,0
97756,56,1
9684,207,0
18472,50,1
83924,149,1
82539,207,0
85914,207,0
110227,207,0
108551,50,1
54348,207,0
14063,207,0
107280,207,0
72953,207,0
77663,207,0
3340,143,1
53469,207,0
67499,207,0
70372,207,0
65710,207,0
98958,207,0
61627,207,0
100407,207,0
49073,207,0
6768,43,1
64719,207,0
70493,207,0
73809,207,0
47318,143,1
105802,207,0
49255,207,1
81778,207,0
70231,207,0
47724,207,0
26636,207,0
29718,207,0
23893,207,0
98675,207,0
110128,43,1
82935,207,0
20615,207,0
19491,143,1
109953,207,0
31995,60,1
94668,207,0
85103,207,0
24874,207,0
38763,207,0
94478,207,0
73925,207,0
56429,207,0
8120,172,1
82869,50,1
22352,207,0
29816,207,0
17204,149,1
75464,207,0
8985,31,1
106522,143,1
12898,207,0
52347,207,0
12637,207,0
33446,43,1
38534,207,0
54698,207,0
55348,143,1
110381,207,0
35927,143,1
111050,207,0
12460,207,0
66195,43,1
18815,207,0
105829,207,0
99074,207,1
37264,50,1
43623,112,1
103008,207,0
30183,207,0
32044,207,0
43459,207,0
72556,207,0
112406,143,1
52148,207,0
49308,207,0
13173,207,0
109575,207,0
8581,207,0
90750,207,0
12390,207,0
11502,207,1
72324,143,1
88421,207,0
44235,50,1
31676,207,0
11745,207,0
81568,43,1
102513,207,0
69740,143,1
109488,207,0
36974,60,1
76182,207,0
66913,207,0
56490,149,1
25474,207,0
13585,155,1
39782,207,0
46699,207,0
8330,207,0
25139,207,0
30479,207,0
28985,207,0
20538,207,0
50302,43,1
110356,207,0
1492,207,0
23097,149,1
37992,207,0
71420,207,0
99237,207,0
66179,207,0
65942,43,1
36104,145,1
2138,149,1
85772,207,0
55186,207,0
105981,43,1
97430,207,0
38304,207,0
56426,207,0
13326,60,1
86132,207,0
104618,143,1
107435,43,1
112783,145,1
17188,50,1
34344,207,0
103944,207,0
27523,207,0
2450,143,1
41280,207,0
23810,207,0
52312,207,0
63546,207,0
108403,207,0
56318,207,0
72457,147,1
93263,207,0
99299,207,0
48984,50,1
36888,207,0
40913,207,0
62686,207,0
54583,143,1
50190,207,0
111373,207,0
4549,155,1
83578,207,0
8337,43,1
108656,207,0
92781,207,0
16698,207,0
13790,207,0
96437,207,0
57827,207,0
18377,207,0
81116,207,0
65150,149,1
71322,207,0
23979,152,1
41323,207,0
6866,37,1
108621,207,0
93446,207,0
10386,207,0
29228,112,1
7399,207,0
88153,207,0
19998,207,0
3889,207,0
3410,149,1
102850,33,1
26585,207,0
34451,207,0
4419,151,1
14524,207,0
67432,207,0
87273,207,0
39266,149,1
53779,207,0
98252,149,1
5023,207,0
91121,207,0
7805,143,1
24946,207,0
57865,207,0
61649,207,0
4734,207,0
81366,153,1
36113,207,0
104994,207,0
102047,207,0
88108,207,0
69648,76,1
8202,149,1
3063,207,0
58446,207,0
56638,207,0
3658,207,0
102362,149,1
37462,207,0
85839,207,0
82174,207,0
20275,207,0
42103,143,1
43073,207,0
32691,207,0
63623,207,0
24797,207,0
109514,207,0
41172,207,0
65164,207,0
56157,207,0
28245,207,0
3684,207,0
45146,149,1
43162,207,0
78458,207,0
85256,60,1
67854,207,0
56685,207,0
27102,207,0
57202,207,0
25573,149,1
33550,207,0
89784,207,0
49599,207,0
18896,207,0
100062,143,1
9115,143,1
26881,149,1
24170,143,1
65081,207,0
106010,60,1
11040,207,0
3041,207,0
10024,207,0
60311,207,0
80258,207,0
96170,207,0
62015,207,0
54795,50,1
14997,207,0
45834,164,1
68748,207,0
95495,60,1
102861,33,1
65145,199,1
61418,207,0
63101,143,1
48361,207,0
84744,141,1
17306,149,1
48807,207,0
43660,207,0
70730,207,0
63268,207,0
31196,143,1
66128,207,0
28099,149,1
33139,207,0
106122,207,0
95649,207,0
14213,33,1
12762,207,0
86037,207,0
94907,207,0
82547,207,0
5158,207,0
103463,207,1
57804,76,1
114556,182,1
74344,207,0
78676,149,1
78112,43,1
99706,143,1
60434,207,0
14775,207,0
7371,207,0
16515,207,0
67603,207,0
27874,207,0
99988,207,0
13185,149,1
47962,207,0
15828,143,1
79080,207,0
31571,207,0
35773,207,0
26872,207,0
14257,207,0
108565,207,0
7400,207,0
84026,143,1
93583,207,0
43662,151,1
73121,207,0
34852,207,1
28930,207,0
16886,207,1
114682,207,0
107166,207,1
95348,58,1
72160,207,0
88372,183,1
83263,143,1
78965,207,0
55202,207,0
82376,207,0
9842,207,0
25076,207,0
83864,207,0
22617,207,0
52669,207,0
89468,50,1
59065,207,0
70221,86,1
74455,207,0
103257,207,0
13943,207,0
104130,207,0
44319,207,0
60035,207,0
22784,207,0
102476,207,0
84274,207,0
12969,207,0
108654,112,1
75318,207,0
22732,112,1
51830,149,1
104643,207,0
110097,207,0
51917,207,0
101692,43,1
114290,207,0
89046,207,0
51122,207,0
93462,50,1
69540,207,0
70131,207,0
32834,207,0
70413,207,0
113173,149,1
112165,207,0
113124,207,0
85713,207,0
109047,207,0
89505,207,0
82881,143,1
88816,207,0
101762,207,0
85534,207,0
46793,79,1
5233,207,0
61813,207,0
70814,207,0
80480,207,0
2444,207,0
35272,43,1
46075,207,0
62894,149,1
74390,207,0
15305,207,0
17387,207,0
55874,149,1
112930,207,0
24674,143,1
62035,207,0
20738,207,0
108461,207,0
78375,207,0
21592,149,1
7317,207,0
72050,207,0
87429,207,0
109168,207,0
111201,207,0
40707,207,0
106070,207,0
2420,43,1
74685,207,0
105961,207,0
97873,207,0
45686,43,1
72011,207,0
73406,153,1
46110,207,0
104025,144,1
85284,207,0
80560,207,0
58070,207,0
51265,207,0
71759,207,0
77810,207,0
39471,207,0
74254,207,0
110475,207,0
90886,207,0
2808,207,0
90714,207,0
62271,207,0
17766,207,0
83259,207,0
55067,207,1
42284,207,0
36883,207,0
13515,207,0
